exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
191112_01-02_600components-0120	22	0.0007871816	-2.2695914936089E-09	-0.0222138921	0.051189627	0														672.3244045919	792.9982884246	494.1032745646	984.9228898857	0.758860007	-3.1055594709	12.548473329	1.342690084	2	1.767766953	4.2044820763	4	1.1257207867	0.1037157835	1.3631346658	1.1749468032	0.4046322871	1	0			1	6.75
191112_01-02_600components-0121	22	0.0007871833	-1.5004014929359E-09	-0.0092519204	0.0269241258	3	0.9288316914	799	865.3761582864	8.90625	1.0901760716	0.543537415	0.6397117694	747.4117647059	1371.8836045056	0.0102917672	0.3982359352	33.4357375628	36.4508410286	703.5341288208	777.827832532	1378.0824776872	746.4648208618	0.9882400872	-3.2475184269	6.4420146388	1.3190264766	2	0.0082118791	5	1	1.0285016244	0.0053045508	0.0082118791	1.0285016244	0	1	0			1	6.75
191112_01-02_600components-0122	22	0.0007871839	-2.80565154072443E-09	-0.0074310849	0.0110644829	12	-1.1301046749	1483	895.3339898675	9.8515625	4.3056253253	0.1528550814	0.6244210526	1307.1368846932	869.2865812542	0.0110032263	0.972655098	34.0060682325	146.4173885966	696.2195474879	778.3719858298	927.3928435035	1069.0008843087	0.9803504546	-4.8038087058	3.6563109036	1.2359987643	1	0.4052623608	2.7262693317	17	1.7283886455	1.7703058107	0.1013155902	2.2064634548	0.3039467706	1	0		1		6.75
191112_01-02_600components-0123	22	0.0007871832	1.50709046242478E-09	-0.0187945714	0.0216758017	0														687.5135309634	750.2134548483	935.6007003234	583.995676518	0.9667359556	-8.6734387838	2.0689838176	1.2349437538	2	1.6210494433	4.585020216	2	1.0607779842	0.004015097	1.4865088938	1.0632755096	0.1345405496	1	0			1	6.75
191112_01-02_600components-0124	22	0.0007871837	-2.92196658172145E-09	-0.010884176	0.0126203364	2	-0.2330411549	32	902.808838203	0.2783203125	1.4511286919	0.6666666667	0.8	386.28125	948.6875	0.0003082827	0.7246484245	5.3432806716	7.7537878914	705.4063670457	759.8014074572	997.6221165373	598.157283793	0.8959933126	-3.5567175812	7.2206668779	1.2015616422	4	2.5	3.2420988866	9	1.4194150381	0.4492752453	1.25	1.7560027374	1.25	1	0			1	6.75
191112_01-02_600components-0125	22	0.0007871834	1.57593420195602E-09	-0.0079460871	0.0254338272	3	1.3862458213	1044	885.595638708	10.9921875	2.3945909135	0.3858093126	0.9933396765	721.6982758621	1339.8381226054	0.012412197	0.9086273553	30.2726057362	72.4905066242	697.7759766882	777.8309682382	1325.3470171437	729.5191128605	0.9852831889	-3.1645383279	4.9334149768	1.1793073185	1	0.0089551176	2.7262693317	8	1.257188734	0.3056831883	0.0048828125	1.4035212876	0.0040723051	1	0			1	6.75
191112_01-02_600components-0126	22	0.0007871839	-5.56677665840094E-10	-0.0117583306	0.0169836989	1	1.5707963268	2	936.9611755565	0.0234069824		1	1	488.5	859	2.49818061116262E-05	1	0	2	677.1582235912	786.8942185987	854.5466773185	858.1469461257	0.9853117029	-4.4531005788	3.2899218835	1.143677219	2	5	5	1	1.0673382209	0.0006908731	4.585020216	1.1069270961	0.414979784	1	0			1	6.75
191112_01-02_600components-0127	22	0.0007871825	1.39102395066912E-09	-0.0250525586	0.0429503323	0														744.5464107945	811.8271703718	1429.5651796901	983.1988661695	0.9587275485	-1.8158820948	25.0166704268	1.1248382478	2	1.9277635318	4.585020216	2	1.0228245325	0.0018367104	1.767766953	1.0245797154	0.1599965788	1	0			1	6.75
191112_01-02_600components-0128	22	0.0007871875	-4.60847844880302E-09	-0.0150723918	0.0109537718	1	0.2466758198	652	922.2825991636	5.47265625	2.4093116652	0.6065116279	1	748.0153374233	786.0889570552	0.0059338171	0.9097957258	19.3159797759	46.5382153996	682.663328314	774.9277957208	790.4047575572	749.2814222813	0.9161546995	-2.4013595058	9.6650499529	1.1189314969	1	0.0253288976	0.9638817659	20	3.7301890956	1.2548442267	0.0048828125	10.3732157205	0.0204460851	1	0			1	6.75
191112_01-02_600components-0129	22	0.0007871838	-1.23991763996157E-09	-0.0078703352	0.0340405564	4	-1.3943316923	1163	757.8607948307	18.5	17.0482833096	0.2501075269	0.8627596439	607.0515907137	1227.8374892519	0.0244108155	0.9982781998	9.5471425409	162.7623908345	703.0787638266	769.7557652953	1230.1300609022	631.2968304383	0.9689369932	-3.0923782003	3.4882899479	1.095544659	2	0.0106494896	4.2044820763	5	1.2971240877	0.1028102197	0.0075303263	1.475665033	0.0031191633	1	0		1		6.75
191112_01-02_600components-0130	22	0.0007871827	0.000000002	-0.02566761	0.0333838008	1	1.0330173628	300	829.2975029273	6.70703125	1.8714628096	0.5244755245	1	573.56	426.99	0.0080876057	0.8452687745	14.7252334158	27.5577266996	683.8393395221	786.1444863412	426.9347016155	573.4111637407	0.9882904694	-3.3165992922	4.3230978171	1.0914719029	2	1.767766953	4.585020216	3	1.0745708068	0.0024565731	1.4865088938	1.0965536362	0.2812580592	1	0			1	6.75
191112_01-02_600components-0131	22	0.0007871861	-0.000000004	-0.0078749153	0.0127430496	3	-0.5229022871	388	929.5551274031	3.240234375	8.3640828442	0.2137741047	0.97	727.912371134	414.0824742268	0.0034857904	0.9928271174	7.8921876766	66.0109115488	668.2050940934	778.2595735956	475.872975306	757.3857101433	0.967958288	-3.7272195971	4.9506735295	1.0900126326	1	0.0150606526	1.6210494433	14	2.9142727177	1.5526784475	0.0048828125	4.7703901573	0.0101778401	1	0			1	6.75
191112_01-02_600components-0132	22	0.0007871838	-1.48218811031542E-09	-0.0082651125	0.0203167343	5	1.5265789537	607	907.6246950848	6.08203125	2.0536350382	0.4335714286	0.7934640523	843.0840197694	1152.2981878089	0.0067010421	0.8734346199	25.3790580762	52.1193229013	689.0354805838	774.9562139034	1161.7646688853	881.1246040244	0.9637502586	-1.990444143	5.9314807358	1.0670081781	2	5	5	0	1.0231392444	0.000638633	4.585020216	1.0398906167	0.414979784	1	0			1	6.75
191112_01-02_600components-0133	22	0.000787184	3.8712294802892E-09	-0.0096318822	0.0148035232	1	-0.1765014291	1021	896.5045723818	9.5546875	1.1882345354	0.5817663818	1	1477.5945151812	475.1204701273	0.010657712	0.5401251705	35.5625319413	42.2566286176	665.9376503849	797.0341748753	475.7152218667	1476.7955370389	0.9405652353	-11.4262599494	3.0259552301	1.0630291738	1	0.0106494896	3.2420988866	10	3.3849223055	0.7492169064	0.0048828125	4.9219227337	0.0057666771	1	0			1	6.75
191112_01-02_600components-0134	22	0.0007871846	-4.37120044730322E-09	-0.0211385927	0.023088064	0														665.6723169406	777.1257732367	135.6505624287	1320.5144708029	0.9532973164	-3.8506998104	3.4187221908	1.0398086757	2	5	5	1	1.0470221436	0.0015829652	4.585020216	1.0800668235	0.414979784	1	0			1	6.75
191112_01-02_600components-0135	22	0.0007871837	-0.000000002	-0.0180015291	0.0158905593	0														690.8014136362	800.9618214566	1210.2979000391	934.5863974613	0.9879209657	-3.2804952382	2.3478842571	1.0156758888	2	5	5	1	1.0503533718	0.0004430724	4.585020216	1.0758485258	0.414979784	1	0			1	6.75
191112_01-02_600components-0136	22	0.0007871838	-3.36043526888314E-09	-0.0110382855	0.0147874453	1	1.5554197996	312	921.1664155713	3.453125	2.2321856573	0.7188940092	1	680.2083333333	1297.2403846154	0.003748644	0.8940378608	13.7998042357	30.8037250884	690.5220097346	771.8752911413	1295.9946536683	681.7517305951	0.9694587127	-3.0846506516	3.3694921702	1.0149231875	1	0.0089551176	2.7262693317	8	2.4569018308	0.7490428825	0.0048828125	5.0691442225	0.0040723051	1	0			1	6.75
191112_01-02_600components-0137	22	0.0007871877	3.26028613110409E-09	-0.0145551483	0.0265238314	3	0.7853981634	9	871.7814745958	0.1674804688	1	1	0.5	859	1291	0.0001921129	0	3.2659863237	3.2659863237	689.6702937056	791.4414643785	1233.3367707816	914.1295668373	0.9926627368	-3.3291999537	4.4121064574	1.0126854438	0									1	0			1	6.75
191112_01-02_600components-0138	22	0.0007871835	3.7676277482289E-09	-0.0177063634	0.0193832733	0														662.0938209788	788.1013257182	403.1162896513	1244.4122472442	0.8865876913	-4.0082303723	7.0094972596	0.9908939336	3	1.9277635318	4.2044820763	4	1.0840120818	0.0371953374	1.4865088938	1.1197247152	0.441254638	1	0			1	6.75
191112_01-02_600components-0139	22	0.0007871841	-4.91078711715928E-09	-0.0076592285	0.0133064264	3	0.1996361316	1708	859.7093307681	14.4375	1.8246132191	0.6951566952	0.9970811442	57.1165105386	669.9238875878	0.0167934667	0.8364381311	34.7648392379	63.4323852338	672.9128215413	733.0360841425	670.9062833676	58.2216454759	0.9326053211	-4.5865130873	4.1645805484	0.9847488753	1	0.0106494896	4.2044820763	10	1.4052194765	0.1132664425	0.0048828125	1.6849158331	0.0057666771	0	1				6.75
191112_01-02_600components-0140	22	0.0007871827	3.11616696733103E-09	-0.0116090758	0.112688341	3	0.2571925208	123	826.480123654	4.08984375	4.9538710085	0.4730769231	0.897810219	910.674796748	1353.7886178862	0.0049485083	0.9794139039	5.7843676524	28.6550112156	688.5197122529	783.8317262115	1339.0205361217	911.2435009383	0.9715042075	-1.8273332409	2.5316338426	0.9546061917	2	1.9277635318	4.2044820763	4	1.0822163316	0.0091365527	1.4865088938	1.1172100709	0.441254638	1	0			1	6.75
191112_01-02_600components-0141	22	0.000787183	2.95672673449238E-10	-0.0146654483	0.0158907509	0														648.5452688379	830.5626241271	518.9426486409	1240.4234940158	0.9476368009	-8.9129738497	1.7431980611	0.9420537869	1	0.009765625	2.5	9	2.5384753467	0.4271828881	0.0048828125	4.9403563888	0.0048828125	1	0			1	6.75
191112_01-02_600components-0142	22	0.0007871843	4.75918801898599E-10	-0.0083039206	0.0266371329	2	0.1300080971	729	882.0965837808	10.2109375	6.7293978978	0.3990147783	0.9904891304	831.7613168724	1415.6406035665	0.011575759	0.9888971298	13.4375115945	90.4263622763	690.5193500252	771.6663529266	1413.6644612068	832.5024427333	0.972617044	-2.2235770415	3.1501481821	0.9361958298	2	5	5	0	1.0972479491	0.0018492838	4.585020216	1.1381168095	0.414979784	1	0			1	6.75
191112_01-02_600components-0143	22	0.000787184	6.32166696787972E-09	-0.0064370711	0.0164244625	1	0.0582258382	1609	898.394378552	14.515625	6.3021309019	0.5848782261	1	792.0142945929	1083.6357986327	0.0161572972	0.9873306296	19.986745198	125.9590845402	683.0994204362	768.3645065889	1080.0342992189	791.5748044813	0.9208965623	-2.1655534394	10.7248044887	0.9285110892	2	0.009765625	2.5	9	3.6220769755	0.5244898395	0.0048828125	6.8273229331	0.0048828125	1	0			1	6.75
191112_01-02_600components-0144	22	0.0007871832	-4.43392383462401E-09	-0.0136651696	0.0243349731	0														665.076906921	779.7176710528	131.4008610628	1334.0301941929	0.9315657961	-4.0971515778	2.038731289	0.9208630226	1	2.7262693317	3.2420988866	9	1.2756366999	0.1696027188	1.3631346658	1.4851059955	1.3631346658	1	0			1	6.75
191112_01-02_600components-0145	22	0.0007871828	-3.85432165823029E-10	-0.013150117	0.0207150308	1	0	2	899.2394596325	0.0360107422		1	1	960	176.5	4.00457762409764E-05	1	0	2	646.3518748507	787.3839198551	206.5056868711	968.1870327407	0.9776224303	-2.7885267636	3.0296769192	0.9084231405	2	1.767766953	4.585020216	3	1.0525330727	0.0033588646	1.4865088938	1.0732275546	0.2812580592	1	0			1	6.75
191112_01-02_600components-0146	22	0.0007871838	-3.4324056810986E-09	-0.0092968846	0.0216320123	3	1.1913520248	963	878.878212026	11.3359375	7.8122759947	0.12529274	0.9786585366	1151.4859813084	798.0280373832	0.0128981892	0.9917736942	18.8066653418	146.9228601897	683.8603045017	787.8841687623	804.0525605249	1152.8445888689	0.9723943231	-2.9192351947	4.330811305	0.9067232267	2	0.0089551176	4.585020216	4	1.2459379418	0.0774642441	0.0069053397	1.3796067323	0.0020497779	1	0		1		6.75
191112_01-02_600components-0147	22	0.0007871824	-6.08282844103498E-09	-0.0222875959	0.0547180038	0														727.1919743365	779.1093668681	1390.7301854154	957.5047801921	0.896171238	-1.659685709	13.1125808649	0.9053196487	2	0.1104854346	2.5	15	1.3930054608	0.4146424096	0.0328475162	1.8931124279	0.0776379183	1	0			1	6.75
191112_01-02_600components-0148	22	0.0007871842	-1.14616997077228E-08	-0.0102336833	0.0129360028	1	-1.3600988335	312	911.1292259278	2.9609375	1.2718016952	0.7979539642	1	1119.6217948718	11.3717948718	0.0032497448	0.6178625758	18.1824835186	23.1245133616	630.8121815357	793.9561149717	11.6714224392	1120.0310315707	0.9459413678	-4.3946484717	5.0385926836	0.9044711269	2	0.0164237581	2.5	14	2.1287532042	0.6996541876	0.0053247448	3.1210884961	0.0110990133	0	1				6.75
191112_01-02_600components-0149	22	0.0007871827	5.76964986732558E-10	-0.0169301377	0.0243432644	1	0.0230267116	198	779.1590733419	3.7734375	7.3373060064	0.8048780488	1	759.8181818182	420.8686868687	0.0048429616	0.9906690109	5.8907645298	43.2223419668	665.4705157993	771.4149006595	420.0197048843	759.8554168514	0.8643283529	-3.3760313089	19.5435299792	0.8974935997	2	2.7262693317	3.8555270635	7	1.1431562602	0.1288441811	1.6210494433	1.2214887878	1.1052198883	1	0			1	6.75
191112_01-02_600components-0150	22	0.0007871839	6.65087305848653E-10	-0.0103083672	0.0144827404	1	0.1624434281	340	936.8967476434	3.333984375	2.0149178588	0.6451612903	1	825.7058823529	1491.8323529412	0.0035585398	0.8681521463	14.9718910072	30.1671305706	688.6635656584	775.0767231992	1469.8704762622	832.3721639593	0.97279221	-2.3215339378	3.7687872004	0.8875944223	2	5	5	1	1.1193102628	0.0032580627	4.2044820763	1.2107017232	0.7955179237	1	0			1	6.75
191112_01-02_600components-0151	22	0.0007871826	2.5365822973471E-10	-0.0161907483	0.0278778998	0														685.371031098	793.7280750876	1033.3625917263	1100.3649250892	0.9855167592	-2.8541186392	2.2884857594	0.8837902055	2	5	5	1	1.0929557151	0.001398687	4.2044820763	1.1667418834	0.7955179237	1	0			1	6.75
191112_01-02_600components-0152	22	0.0007871832	-1.73288894932556E-09	-0.0149495825	0.0163321013	0														683.0703250688	785.4007208162	572.1591879218	963.7352905805	0.9834796865	-3.0923322396	2.9676709473	0.8635581731	3	5	5	2	1.052689797	0.0009487079	4.2044820763	1.095996962	0.7955179237	1	0			1	6.75
191112_01-02_600components-0153	22	0.0007871833	2.85092141263098E-09	-0.025517717	0.0280803061	0														702.1158278408	794.689695321	1287.1790325694	903.6833430145	0.9814020534	-3.2493656628	2.7887223334	0.8498124249	1	0.0089551176	3.8555270635	8	1.6889320006	0.6142284772	0.0048828125	2.0528145451	0.0040723051	1	0			1	6.75
191112_01-02_600components-0154	22	0.0007871849	-0.000000002	-0.0118795168	0.0139878129	1	1.321848438	314	921.6782879269	3.166015625	1.2252160044	0.6885964912	1	1106.5828025478	24.2324840764	0.003435055	0.577794031	19.1966176389	23.520003162	676.2754369729	785.3694975819	84.0711158293	1097.9300441476	0.9626637468	-6.0838932062	2.7505515812	0.8491341102	2	0.0253288976	4.2044820763	5	1.1958833473	0.1103941564	0.0179102352	1.303752986	0.0074186623	1	0			1	6.75
191112_01-02_600components-0155	22	0.0007871841	3.30915933939221E-09	-0.0105249175	0.0207080035	1	-0.4361973685	378	914.1365474673	4.80078125	2.8349201489	0.4772727273	1	1284.5555555556	941.1058201058	0.0052517113	0.9357200102	13.5273589083	38.3489823306	682.9136093842	782.9221404802	940.923765577	1280.6341320959	0.9500947269	-2.9460214001	3.2330379503	0.8435572615	2	0.0075303263	4.585020216	3	1.0964297807	0.0119675915	0.0063322244	1.1723867319	0.0011981019	1	0			1	6.75
191112_01-02_600components-0156	22	0.0007871839	1.18161597318208E-09	-0.0097890227	0.0133622406	4	-1.1602908714	65	914.6672256491	0.6201171875	1.4343208452	0.7222222222	0.3801169591	529.4153846154	72.5230769231	0.0006779703	0.7168824289	7.6559953105	10.9811536646	645.0632042162	762.183228593	78.9904058599	530.3102059635	0.8981293972	-4.6445462182	3.784421412	0.8432282279	2	3.8555270635	4.2044820763	4	1.1143615384	0.0265302729	2.9730177875	1.1549021474	0.882509276	0	1				6.75
191112_01-02_600components-0157	22	0.0007871824	1.6419194187655E-09	-0.0178326387	0.0183088149	0														685.6876050651	784.9287288576	1185.8246084037	853.507201433	0.9825605492	-2.8892514373	2.2460302453	0.8400814341	3	5	5	1	1.0486788109	0.0006033303	4.585020216	1.0849909074	0.414979784	1	0			1	6.75
191112_01-02_600components-0158	22	0.000787184	-4.13328586471717E-09	-0.0090427402	0.0331121023	1	1.2562886483	504	915.2377033493	6.34375	4.2360388866	0.32	1	1136.3988095238	25.2023809524	0.0069312595	0.9717361497	16.1190390422	68.2808761974	668.3869422284	776.4423619535	43.0146908608	1133.5989798574	0.9255130788	-7.0172369067	2.13465182	0.8334665457	2	0.0276213586	4.585020216	6	1.0823683091	0.0298893583	0.0179102352	1.144053766	0.0097111234	1	0			1	6.75
191112_01-02_600components-0159	22	0.0007871829	1.08432795455553E-09	-0.0166365562	0.0214878742	0														682.7143578735	792.9485195465	900.6620905838	1209.9566988059	0.9779106076	-2.5483671751	2.3890484541	0.82994535	2	5	5	0	1.1474393626	0.0022050897	4.585020216	1.1992212748	0.414979784	1	0			1	6.75
191112_01-02_600components-0160	22	0.0007871835	-4.49183439297618E-09	-0.0215171423	0.0283624525	2	0.7853981634	9	860.2334486859	0.212890625	1	1	0.5294117647	1153	883	0.0002474801	0	3.2659863237	3.2659863237	693.943544971	794.2394541215	869.7864331103	1149.7442764248	0.8098145104	-3.8967350502	3.5788673237	0.8283496692	2	2.292510108	3.5355339059	7	1.1412587777	0.1730068588	1.3631346658	1.2640974878	0.9293754422	1	0			1	6.75
191112_01-02_600components-0161	22	0.0007871821	-1.76486611507478E-09	-0.0178802523	0.0235413481	0														685.1217713419	793.240660306	766.9252619881	1100.7088314473	0.9854303776	-3.708893195	3.0563783612	0.8231789823	1	0.0138106793	2.5	13	3.740568174	5.1462817376	0.0048828125	5.7137326308	0.0089278668	1	0			1	6.75
191112_01-02_600components-0162	22	0.0007871849	-3.66553200638042E-09	-0.0088976512	0.0179156521	3	1.1833414179	130	939.2399571605	1.5419921875	3.3184381764	0.4513888889	0.7975460123	761.7846153846	1392.4307692308	0.0016417447	0.9535146763	7.5054436314	24.9063506773	688.5766593557	772.1875538831	1391.5042974865	766.4219453861	0.9579541242	-2.0170363266	3.3134362929	0.8163313176	2	5	5	1	1.1238218239	0.0052014062	4.2044820763	1.2192542466	0.7955179237	1	0			1	6.75
191112_01-02_600components-0163	22	0.0007871842	-3.82567675187893E-09	-0.0085594773	0.0171601116	1	-1.3735412627	310	923.3227635308	3.478515625	1.6314912482	0.3546910755	1	846.3870967742	1071.4967741936	0.0037673886	0.7901324252	22.1203938161	36.0892289168	684.9459641032	772.6874748645	1065.6660853092	837.6109595668	0.9523199935	-2.1134791346	4.2494101997	0.7999795988	2	5	5	0	1.0336354843	0.0011682948	4.585020216	1.0594629886	0.414979784	1	0			1	6.75
191112_01-02_600components-0164	22	0.0007871823	-0.000000006	-0.0208027959	0.0186197439	0														687.7086005191	794.0607315465	927.7937277171	1100.1503072925	0.9848875374	-2.8557513328	1.688272637	0.7928913249	2	5	5	0	1.0669327976	0.0007284796	4.585020216	1.0920609851	0.414979784	1	0			1	6.75
191112_01-02_600components-0165	22	0.000787184	3.94425569532723E-09	-0.0167060318	0.0172205189	0														690.3396591857	787.1180213286	961.6285412729	1172.4054242793	0.9283419538	-2.7620153937	3.0554587369	0.7927116029	2	2.292510108	3.2420988866	9	1.4874403124	0.3651103391	1.146255054	1.8468605868	1.146255054	1	0			1	6.75
191112_01-02_600components-0166	22	0.0007871842	-1.43589532725064E-09	-0.0103546017	0.0145395667	1	0.6252659263	85	934.4587015431	0.9345703125	2.346588468	0.6071428571	1	814.3411764706	208.6117647059	0.0010001194	0.9046522517	6.8444796015	16.0611769022	653.3344712421	770.227097921	208.8429892613	814.5441904064	0.922958762	-2.7316230695	3.5058596061	0.7756554809	1	0.0116133507	2.1022410381	11	5.0500948455	1.1434162266	0.0048828125	8.3135237941	0.0067305382	1	0			1	6.75
191112_01-02_600components-0167	22	0.0007871825	-5.5284633938615E-09	-0.0195772344	0.0292701735	0														690.5396566531	792.6519808632	378.8942060834	867.2915199616	0.9860209036	-1.7233092155	3.6791086095	0.7599311852	2	5	5	1	1.1015922418	0.0014359448	4.2044820763	1.1960632587	0.7955179237	1	0			1	6.75
191112_01-02_600components-0168	22	0.0007871836	-1.63932824788267E-09	-0.0129944461	0.0133049261	0														641.4143907057	805.0839848232	361.2499397354	1157.0256113079	0.8944364321	-1.9991501098	6.446600131	0.7535553402	2	0.0851959166	1.767766953	15	1.123720804	0.1247172541	0.0253288976	1.2227080964	0.0598670191	1	0			1	6.75
191112_01-02_600components-0169	22	0.0007871849	-2.28771432017376E-09	-0.0103299597	0.0187288362	3	1.106549508	86	936.7501538707	1.060546875	1.8260048004	0.6013986014	0.8113207547	704.4302325581	1162.2441860465	0.0011321555	0.8367116546	8.1170685927	14.8218062153	685.5007106431	773.621476269	1163.3019182182	711.8844876859	0.9507398336	-2.272277118	3.17331652	0.7531509264	3	5	5	0	1.1050375539	0.0036196529	4.585020216	1.1436703845	0.414979784	1	0			1	6.75
191112_01-02_600components-0170	22	0.0007871847	1.52415247287549E-09	-0.0074744501	0.0136729699	2	-0.3770865579	981	911.9612620231	7.8515625	23.87302378	0.0785868782	0.9989816701	1492.2803261978	713.4281345566	0.0086095351	0.9991223007	8.7751550357	209.4894848414	673.9006834882	790.2236075642	713.7791411742	1490.6483783385	0.9136366133	-3.1973285147	3.3059179505	0.7488291873	1	0.0212989792	1.146255054	18	2.1448690903	0.5170540256	0.0048828125	4.3225292054	0.0164161667	1	0			1	6.75
191112_01-02_600components-0171	22	0.0007871835	-5.21257015542261E-10	-0.0134977017	0.0128115492	0														646.267025111	808.754783562	419.5938767285	1185.7291674863	0.911227622	-4.0699669614	1.5047912149	0.7478779112	2	0.0232267015	1.0511205191	19	2.5649326924	0.6659981605	0.0048828125	5.5835216845	0.018343889	1	0			1	6.75
191112_01-02_600components-0172	22	0.0007871835	4.94408323470612E-10	-0.0098553643	0.0108765034	0														688.9520134501	777.4581210429	1053.5875697818	984.1717869035	0.9256021325	-11.6799958023	1.834081591	0.7460835992	1	0.0390625	0.8838834765	25	3.6039170901	2.0070400126	0.0048828125	7.1483530806	0.0341796875	1	0			1	6.75
191112_01-02_600components-0173	22	0.0007871843	3.64618858697987E-09	-0.0081741268	0.0133294244	1	-0.9275118659	185	943.90678844	1.7119140625	4.4970637713	0.3262786596	1	875.2432432432	555.4486486486	0.0018136474	0.9749629618	7.4142597341	33.3423988412	677.4675950404	774.2557607811	575.1500390811	888.6916743529	0.9144763222	-3.8847330089	3.6361263754	0.7441976503	2	0.0232267015	1.0511205191	19	2.3408861434	0.8200202092	0.0048828125	4.8630290242	0.018343889	1	0			1	6.75
191112_01-02_600components-0174	22	0.000787184	2.67120921032006E-09	-0.0119861402	0.0149624781	1	0.7853981634	4	943.5021489932	0.0328674316	1	1	1	617.5	105.5	3.48355662736944E-05	0	2	2	658.3497967243	770.1667998434	143.1794317851	612.8151969236	0.9256439684	-2.610760564	2.1050055442	0.7426491177	2	0.0106494896	3.8555270635	10	1.5751593694	0.1677160152	0.0048828125	1.9798120903	0.0057666771	1	0			1	6.75
191112_01-02_600components-0175	22	0.0007871857	-1.25881000341195E-09	-0.007404922	0.0212746778	1	0.3844013955	556	923.8381987501	6.2421875	1.6844145415	0.454248366	1	1287.4622302158	919.035971223	0.0067567974	0.8047026351	23.9516811002	40.3445599387	677.0929400767	778.6545134599	917.5394121105	1282.910577625	0.9369969494	-2.0472133021	2.9450582387	0.7407646546	1	0.0053247448	4.585020216	2	1.2733245692	0.0159895357	0.0048828125	1.4447211754	0.0004419323	1	0			1	6.75
191112_01-02_600components-0176	22	0.000787184	6.63322785893691E-10	-0.010486775	0.0166545804	2	1.0605300478	481	927.2219738382	4.1875	2.9752642366	0.3067602041	0.8468309859	592.4428274428	1302.7463617464	0.0045161786	0.9418246636	20.6679120918	61.4924996914	687.5593162148	771.7854460929	1300.5265764269	601.4954603028	0.9539440705	-2.0973949846	3.1896321913	0.7356924062	2	5	5	1	1.0737821999	0.0035724507	4.2044820763	1.144240238	0.7955179237	0	1				6.75
191112_01-02_600components-0177	22	0.0007871848	5.3037488654121E-09	-0.0071753771	0.0094356838	3	1.4327704758	249	931.5078943474	1.7060546875	2.1091135541	0.3772727273	0.9688715953	1284.7068273092	46.6265060241	0.0018314978	0.8804533206	16.3361305409	34.4547543458	648.2285869406	786.2308926395	56.7935742988	1281.7999287513	0.8456353995	-1.7241210046	6.9656171192	0.7346801879	2	5	5	0	1.014829448	0.0018500072	4.585020216	1.0293505545	0.414979784	0	1				6.75
191112_01-02_600components-0178	22	0.0007871844	1.53876750554984E-09	-0.0101349553	0.0112299999	0														696.5992228335	766.2574257158	1027.2066784203	733.5999762355	0.9397540156	-2.5394514323	4.5999803355	0.7301525405	1	0.0106494896	2.7262693317	10	2.4339030655	0.4844875215	0.0048828125	3.5602197753	0.0057666771	0	1				6.75
191112_01-02_600components-0179	22	0.0007871833	-6.26342285693131E-10	-0.0112253865	0.0567789936	1	0.6468750168	73	894.9193226779	2.140625	3.2086601959	0.3258928571	1	876.0684931507	1298.6438356164	0.0023919754	0.950194816	6.1313367168	19.6733760706	683.0922154771	787.7713956054	1266.3804699328	894.817492687	0.9631051905	-2.2072298105	2.2813840219	0.7243113167	2	0.0232267015	1.9277635318	16	2.4307064357	1.7643811887	0.0063322244	3.9038623324	0.0168944771	0	0	1			6.75
191112_01-02_600components-0180	22	0.0007871837	4.86593709978444E-10	-0.0168136252	0.0174404984	0														678.0558686949	763.6265752826	933.1874097821	573.821000182	0.9174344424	-3.1264314682	8.0405477293	0.7196490609	2	0.0126644488	2.9730177875	12	3.6560235067	0.8199057453	0.0048828125	5.6233500884	0.0077816363	0	0	1			6.75
191112_01-02_600components-0181	22	0.0007871845	-5.33857008400199E-10	-0.0087819613	0.0115019272	1	0	24	935.4642406211	0.2202148438	1.7097008285	0.8571428571	1	755.5	364	0.000235407	0.8111071057	4.1633319989	7.118052168	664.349330747	767.4903201904	364.4443322097	755.5968009952	0.9113985048	-4.2207807387	2.1305382094	0.695745781	1	0.0276213586	0.8838834765	21	3.9163045408	1.5591930253	0.0048828125	12.3070419519	0.0227385461	0	0	1			6.75
191112_01-02_600components-0182	22	0.0007871832	8.25662333030656E-10	-0.0140832322	0.0157424089	1	1.5707963268	4	931.1004025633	0.0486450195	1.6329931619	0.6666666667	1	904	532.25	5.22446552459098E-05	0.790569415	1.7320508076	2.8284271247	681.8495381821	781.7537462242	573.5718729265	974.271324692	0.9644657893	-1.8430051166	2.4049008002	0.694567831	2	5	5	1	1.1492307433	0.0056043454	4.2044820763	1.2124645571	0.7955179237	0	0	1			6.75
