exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
190613_01-02_600components-0120	22	0.0007516478	0.000000004	-0.0114102266	0.0098353222	0														651.2458237762	780.0531199016	243.9331794992	371.7996153318	0.7759578936	-3.0690478163	3.9255002501	1.0019454465	2	5	5	1	1.1583937046	0.0363164383	4.2044820763	1.2759103712	0.7955179237	0	1	1			7
190613_01-02_600components-0121	22	0.0007516453	0.000000002	-0.0094246984	0.010819272	0														676.0988926395	802.2128744651	588.7160689834	1307.6590113625	0.9052887769	-3.977776164	5.5242193995	0.9846534984	2	5	5	2	1.1909179259	0.0279286358	3.8555270635	1.3053913535	1.1444729365	1	0			1	7
190613_01-02_600components-0122	22	0.0007516517	-5.51424158645434E-10	-0.0185769909	0.0367280988	0														664.9033564968	787.7336983055	861.1313436371	1330.5782726733	0.9193424489	-3.3203909311	3.3621224233	0.9721130539	2	5	5	1	1.2159538013	0.0177011821	4.2044820763	1.3188572365	0.7955179237	1	0			1	7
190613_01-02_600components-0123	22	0.0007516486	0.000000003	-0.0081315415	0.0126835282	0														651.9332109615	781.2443994563	280.6197109137	503.8363189839	0.7630512942	-4.0984484883	5.0904527571	0.9521212597	2	5	5	0	1.1612476323	0.0259456377	4.585020216	1.2237922268	0.414979784	0	0	1			7
190613_01-02_600components-0124	22	0.0007516511	-0.000000003	-0.0077790298	0.010196388	0														651.5057680938	780.714825235	221.53805639	562.7406725744	0.7524992225	-4.1289502772	3.3074006439	0.9476374116	3	5	5	0	1.1671639455	0.0279942802	4.585020216	1.2330900932	0.414979784	0	0	1			7
190613_01-02_600components-0125	22	0.000751648	4.8505285058326E-09	-0.0121157351	0.0140146473	0														650.6845448693	780.7564712827	243.021541001	361.9900668383	0.7407709121	-3.208346982	4.1463150945	0.9439569957	2	5	5	0	1.1768953495	0.0307037109	4.585020216	1.2411465364	0.414979784	0	0	1			7
190613_01-02_600components-0126	22	0.0007516463	-1.58432070367712E-09	-0.0101306495	0.0084209082	0														651.7505420757	779.8300525128	247.0210689175	921.344627485	0.7412430336	-3.3319596145	3.6469887901	0.9276448536	3	5	5	1	1.1213968109	0.0320086808	4.2044820763	1.2328664795	0.7955179237	0	0	1			7
190613_01-02_600components-0127	22	0.0007516457	8.44324745595937E-10	-0.012470579	0.0179038813	0														652.9015022147	781.173837872	242.331110488	589.3973333635	0.7512119029	-3.7852465424	2.9469437732	0.9187318037	2	5	5	1	1.1306275256	0.0336221345	4.2044820763	1.2488444965	0.7955179237	0	0	1			7
190613_01-02_600components-0128	22	0.0007516483	3.91164035464599E-10	-0.0228827494	0.0149985192	0														650.5188115193	781.0407019296	235.0596022588	91.262083075	0.7320874179	-4.766531775	3.4333577034	0.9139396044	2	5	5	0	1.1641820934	0.0300473684	4.585020216	1.2227657005	0.414979784	0	0	1			7
190613_01-02_600components-0129	22	0.000751648	3.61222081089191E-09	-0.0109785183	0.0133508394	0														650.6276763999	782.5997280451	195.8138632046	606.0652407079	0.7394842892	-3.4881502281	3.2141195281	0.9135639907	2	5	5	0	1.1522850553	0.0271488283	4.585020216	1.2108726834	0.414979784	0	0	1			7
190613_01-02_600components-0130	22	0.0007516479	0.000000003	-0.0115819273	0.0403707969	0														651.0180509074	780.3372577849	248.5759245773	631.9716766001	0.7212176458	-3.795801245	2.8836000108	0.9057302467	2	5	5	0	1.1534689557	0.0289927736	4.585020216	1.2143804081	0.414979784	0	0	1			7
190613_01-02_600components-0131	22	0.0007516469	6.06224052863153E-10	-0.0238813342	0.0098970577	0														651.480368166	780.9406586452	208.1273948818	411.6350752913	0.7213043976	-3.6744920636	4.2519378728	0.9010361522	2	5	5	0	1.1524662777	0.0287635565	4.585020216	1.2178419433	0.414979784	0	0	1			7
190613_01-02_600components-0132	22	0.0007516462	-1.29641166493698E-09	-0.0086879309	0.0172314136	3	-0.347598424	64	996.4462637108	0.626953125	5.0827795959	0.4444444444	0.8101265823	703.09375	1428.046875	0.0006291891	0.9804551459	4.1964983596	21.3298762366	672.0271546667	783.4714910285	1240.6717050873	788.9863150375	0.91867179	-2.5802476797	3.6477051111	0.8976766636	2	5	5	2	1.2456753333	0.028314274	3.8555270635	1.3813609226	1.1444729365	0	0	1			7
190613_01-02_600components-0133	22	0.000751646	-2.24638543837712E-09	-0.015735476	0.0236009579	0														673.6848862931	787.921573913	1048.9854270066	410.7255523722	0.8433818213	-5.873041609	14.1379260966	0.8942814309	2	5	4.585020216	3	1.0959793306	0.0309439904	3.5355339059	1.1366700634	1.4644660941	0	0	1			7
190613_01-02_600components-0134	22	0.000751647	-2.15063956708625E-10	-0.0085023585	0.0145887544	1	-0.7920671984	831	972.0289938348	7.29296875	1.7918185633	0.6266968326	1	719.9097472924	640.7472924188	0.0075028305	0.8297789307	24.9242244099	44.6596879729	659.9900874816	784.7336535286	631.5930402128	721.1349095601	0.9153881338	-2.4553374948	3.8427550172	0.8939248879	2	5	5	1	1.1621801997	0.0137600311	4.2044820763	1.2734923721	0.7955179237	0	0	1			7
190613_01-02_600components-0135	22	0.000751647	3.22835439584106E-09	-0.0114264371	0.0129184976	0														651.9628566325	780.5285698021	264.1354784949	379.01626248	0.7238685711	-4.253513872	2.6372017905	0.8921618475	3	5	5	0	1.1594517112	0.029897797	4.585020216	1.2299101529	0.414979784	0	0	1			7
190613_01-02_600components-0136	22	0.0007516447	-1.119903363029E-09	-0.0206821535	0.0291940021	1	-1.2397847669	246	901.7406184218	5.015625	2.4072144155	0.6074074074	1	533.4308943089	1281.3089430894	0.0055621593	0.9096306688	11.5998354932	27.9232912166	689.2263281931	786.4176291505	1268.2433684895	539.5856675664	0.9478518889	-3.5039981178	3.149289142	0.8892379327	2	5	5	2	1.3088298223	0.0236577586	3.8555270635	1.4453124609	1.1444729365	0	0	1			7
190613_01-02_600components-0137	22	0.0007516483	6.58868177065669E-09	-0.0077287724	0.0096434945	0														650.0037621699	780.9200525448	246.1100320129	231.9942429569	0.7023280049	-2.9875538853	4.0486839971	0.8863736638	2	5	5	0	1.1537820631	0.0314095538	4.585020216	1.2189331151	0.414979784	0	0	1			7
190613_01-02_600components-0138	22	0.0007516453	1.40628105458401E-09	-0.0080210802	0.0103971481	0														652.2839104538	780.4673433792	177.823867891	779.89512628	0.7258993156	-2.9673894396	3.6216805423	0.886052261	2	5	5	0	1.1394220553	0.0261005691	4.585020216	1.1980837414	0.414979784	0	0	1			7
190613_01-02_600components-0139	22	0.0007516467	3.08522380630476E-09	-0.0085738263	0.0083917731	0														650.5114648783	780.4131531817	315.8218223831	370.1868702948	0.716423457	-3.7976219408	3.100273043	0.8856082663	2	5	5	0	1.1507562438	0.0295966463	4.585020216	1.2101513427	0.414979784	0	0	1			7
190613_01-02_600components-0140	22	0.0007516463	-3.20150590014884E-09	-0.0136557935	0.0158827325	0														652.3467019637	781.4877340685	458.1879713715	971.0568892164	0.733413383	-3.0166304139	3.7180379971	0.8841076924	2	5	5	0	1.1581327168	0.0287544173	4.585020216	1.2208428382	0.414979784	0	0	1			7
190613_01-02_600components-0141	22	0.0007516476	-4.3433109079976E-09	-0.0422831963	0.0582423483	3	0.3305545812	22	905.5401008035	0.7060546875	2.0556668823	0.6875	0.4888888889	459.3636363636	1032.6818181818	0.0007797056	0.8737027709	3.6904925436	7.5864233012	686.2930302409	790.0338881417	990.9294102275	514.895896027	0.9781905886	-2.7393177926	2.7307707797	0.8832979461	2	5	5	2	1.2434515058	0.00513611	4.2044820763	1.3543034465	0.7955179237	0	0	1			7
190613_01-02_600components-0142	22	0.0007516485	-2.78079417198668E-09	-0.0256134991	0.0159674503	0														675.5992217593	788.5948719676	675.0550128465	980.0230230939	0.9204900876	-2.9236586273	4.237489505	0.8778032189	2	5	5	2	1.2540446831	0.0294341241	3.8555270635	1.3532876984	1.1444729365	0	0	1			7
190613_01-02_600components-0143	22	0.0007516479	-1.57384821446577E-09	-0.0083546264	0.0345975854	0														650.2135604471	780.0613958924	194.3975085744	1223.5313390146	0.697005887	-4.2670692513	2.8287417619	0.8770181234	2	5	5	0	1.1396850376	0.0296476367	4.585020216	1.195463163	0.414979784	0	0	1			7
190613_01-02_600components-0144	22	0.0007516478	-7.39178615465389E-09	-0.0074821935	0.0112138503	0														651.9762118306	780.6919837218	196.853108455	346.2639102593	0.7103619383	-4.4055479254	3.5188500078	0.8769944005	3	5	5	0	1.1694040474	0.0334369152	4.585020216	1.2356263922	0.414979784	0	0	1			7
190613_01-02_600components-0145	22	0.0007516455	-1.09822502010536E-09	-0.0184209939	0.0221800655	0														732.2136066148	812.4492665497	622.7296826242	1393.868382879	0.7232493133	-9.9142248126	3.590157298	0.8692923284	3	5	5	0	1.0507032764	0.0114064082	4.585020216	1.0952656275	0.414979784	0	0	1			7
190613_01-02_600components-0146	22	0.0007516478	4.64827547623285E-09	-0.0086816099	0.0088725954	0														652.2946564485	780.8532051902	261.3737575228	647.7232010343	0.7077830747	-4.4529709418	4.1828439336	0.8676219595	3	5	5	0	1.1463477594	0.0295657635	4.585020216	1.2111250677	0.414979784	0	0	1			7
190613_01-02_600components-0147	22	0.0007516471	-2.44204627202348E-09	-0.0113219266	0.0107826446	0														652.3444972584	781.6598171708	246.089415498	292.0644154308	0.7117992292	-4.8316661935	3.4220870032	0.8662723628	2	5	5	1	1.1132204495	0.0342769263	4.2044820763	1.2102877026	0.7955179237	0	0	1			7
190613_01-02_600components-0148	22	0.0007516484	3.35328333278425E-09	-0.0094014247	0.0346553751	0														650.5014389425	780.8029583315	190.1807427674	1316.4979165196	0.6849151524	-4.5438223887	3.3439291946	0.8603019579	2	5	5	0	1.1339339514	0.029410065	4.585020216	1.1897153073	0.414979784	0	0	1			7
190613_01-02_600components-0149	22	0.000751646	5.67146233584647E-09	-0.0103867852	0.0125932867	0														666.3947198565	785.3649370814	680.3990235309	1022.4387500644	0.8844570055	-7.0013667808	2.5720242692	0.8540641069	3	5	5	1	1.0984138679	0.0117814857	4.2044820763	1.1943157621	0.7955179237	0	0	1			7
190613_01-02_600components-0150	22	0.0007516453	3.64292270224967E-09	-0.0328869706	0.048184801	0														659.9063301916	806.2328388899	671.1806883092	1398.6646866541	0.9316662134	-5.2401168453	5.9034921464	0.8493254683	3	5	5	0	1.0653561571	0.0031997053	4.585020216	1.1020482178	0.414979784	0	0	1			7
190613_01-02_600components-0151	22	0.0007516464	8.78609648259443E-09	-0.009288858	0.0074432358	0														650.9855078277	780.4945240024	247.4063023098	761.2326473367	0.6923110759	-4.2976391781	3.1702171077	0.8486929768	2	5	5	0	1.1321166159	0.0283799305	4.585020216	1.1929025409	0.414979784	0	0	1			7
190613_01-02_600components-0152	22	0.0007516462	6.09314144253355E-09	-0.0262966006	0.046464732	0														680.5925372416	790.5728291945	1453.9038632624	1033.8828066539	0.8240020586	-2.1036050609	2.8080543358	0.8485369064	2	5	5	1	1.2749018819	0.0538270597	4.2044820763	1.380074097	0.7955179237	0	0	1			7
190613_01-02_600components-0153	22	0.0007516465	6.39027061042181E-09	-0.0110895541	0.0106477047	0														651.0540987089	781.6761011811	174.535550967	533.7754963652	0.6815914164	-5.0776685512	2.573440122	0.8463506637	3	5	5	0	1.1659731576	0.0369885517	4.585020216	1.2194075678	0.414979784	0	0	1			7
190613_01-02_600components-0154	22	0.0007516481	-0.000000005	-0.0221707636	0.0272102936	1	1.5707963268	3	979.4651160149	0.0737304688		1	1	1336	671	7.52762579743349E-05	1	0	3.2659863237	669.9099767795	788.6583816304	606.2938043168	1319.2448896653	0.9446522142	-2.514105357	2.886358727	0.8416503464	2	5	5	1	1.2161465905	0.0117794929	4.2044820763	1.337407016	0.7955179237	0	0	1			7
190613_01-02_600components-0155	22	0.0007516477	-6.8670415465419E-09	-0.0086873435	0.0146230674	0														651.6478720497	781.7928740444	227.6397726329	492.1004089868	0.7004581555	-5.2198699616	2.8647590421	0.8395245885	2	5	5	0	1.120412066	0.0250526976	4.585020216	1.1775013083	0.414979784	0	0	1			7
190613_01-02_600components-0156	22	0.000751645	6.79310036622869E-10	-0.0107300895	0.0367281854	1	-0.2121443898	521	860.4833563717	11.1640625	3.1727691061	0.673126615	1	1132.9117082534	728.2303262956	0.012974176	0.9490312164	14.5706731795	46.2293817191	664.7947350054	794.408282005	727.6965934336	1132.953572153	0.9730185187	-2.1109189923	2.2789931787	0.8385299756	3	5	5	1	1.2196932915	0.0059265896	4.2044820763	1.3384368903	0.7955179237	0	0	1			7
190613_01-02_600components-0157	22	0.0007516469	3.6394836935618E-09	-0.0142248559	0.0165743011	0														651.6783141886	780.6156164915	369.1969292192	321.6401655853	0.6836868376	-3.5380605923	4.0121656786	0.8370155584	2	5	5	0	1.1286323806	0.0286908183	4.585020216	1.1897958181	0.414979784	0	0	1			7
190613_01-02_600components-0158	22	0.0007516454	-8.22645253125346E-10	-0.0091584955	0.0095709831	0														650.9824007456	781.1578374218	219.3409475095	666.3706811456	0.6748983481	-3.8370724944	2.3125136343	0.8327785005	3	5	5	0	1.1370071508	0.0315062214	4.585020216	1.1942728232	0.414979784	0	0	1			7
190613_01-02_600components-0159	22	0.0007516479	-8.4656552084448E-09	-0.00690623	0.0144825761	0														650.6700548853	780.6786192869	207.0384696811	92.6542567058	0.6643102632	-4.4614685152	2.9575061305	0.8309280427	2	5	5	0	1.1591414168	0.0375387968	4.585020216	1.2221700737	0.414979784	0	0	1			7
190613_01-02_600components-0160	22	0.0007516471	3.6332996046238E-10	-0.0091986017	0.0110538084	0														650.3527939101	780.6381730029	287.7043643068	238.3264836197	0.6636448826	-3.4269126907	3.333685622	0.8229406004	2	5	5	0	1.1530691753	0.0369797794	4.585020216	1.202200188	0.414979784	0	0	1			7
190613_01-02_600components-0161	22	0.000751646	3.6491020461674E-09	-0.012878107	0.0099521121	0														651.108653524	780.5477384178	265.935472395	336.0089455208	0.673752501	-3.4181907687	5.3910566193	0.8204326781	2	5	5	0	1.1311636415	0.0300867672	4.585020216	1.183555337	0.414979784	0	0	1			7
190613_01-02_600components-0162	22	0.0007516472	2.81940415927136E-10	-0.0093467166	0.0095570983	0														650.3051285156	780.7172376884	206.8051151961	208.2498190045	0.6605854194	-3.959878888	3.4496800711	0.8203639797	2	5	5	0	1.1461332553	0.0354479372	4.585020216	1.1978341246	0.414979784	0	0	1			7
190613_01-02_600components-0163	22	0.0007516457	-6.56345667916082E-09	-0.0168622801	0.0182647887	0														643.7918508211	799.6466586303	24.9764687278	1111.0303422742	0.8134376404	-6.1817797946	3.9552019876	0.8117465569	4	5	5	3	1.0575409424	0.018113554	3.8555270635	1.0877474775	1.1444729365	0	0	1			7
190613_01-02_600components-0164	22	0.0007516481	1.45496070705767E-10	-0.0152804039	0.0095097293	0														651.7042826371	781.2158238862	242.4687188156	122.6789541123	0.6524724943	-4.0265887444	3.3340374622	0.8082941103	2	5	5	0	1.1132308196	0.0278834958	4.585020216	1.1735232937	0.414979784	0	0	1			7
190613_01-02_600components-0165	22	0.0007516456	-5.13244253352928E-09	-0.0130885537	0.0154834001	0														650.4270957111	780.3649194002	192.6387172879	148.0580746421	0.6336203807	-2.7032287977	3.8416824749	0.8048646224	2	5	5	0	1.1450874604	0.0381551336	4.585020216	1.2048870001	0.414979784	0	0	1			7
190613_01-02_600components-0166	22	0.0007516475	1.62789539955946E-09	-0.0087240027	0.0109841496	0														650.705999835	780.5600158103	226.0147550542	392.3175136277	0.6443295044	-4.6623992767	3.3408888753	0.8026694299	2	5	5	0	1.1009405863	0.0251395108	4.585020216	1.1611929254	0.414979784	0	0	1			7
190613_01-02_600components-0167	22	0.0007516454	-4.71737724145342E-09	-0.0207164868	0.0250311354	0														655.1025386253	824.4774943581	551.3216369675	1344.9464468823	0.7612775195	-2.6589500501	7.562078335	0.801547712	2	0.0506577951	2.5	13	1.8205930559	0.2204720904	0.0179102352	2.5250577893	0.0327475599	0	0	1			7
190613_01-02_600components-0168	22	0.0007516476	-4.15167404022227E-09	-0.0085951611	0.0082339206	0														651.1646085771	780.9476500442	182.3376896352	589.5377860371	0.651073667	-4.681232546	2.9647687498	0.8015238218	2	5	5	0	1.1282651627	0.0319931918	4.585020216	1.1778389717	0.414979784	0	0	1			7
190613_01-02_600components-0169	22	0.0007516459	-1.34491001730667E-09	-0.0142760086	0.0161256772	0														680.0996508181	799.667306232	634.5603888575	1388.254960882	0.817926779	-7.6112332561	2.8406995323	0.7991675359	3	5	5	1	1.077044239	0.0165208316	4.2044820763	1.1329472799	0.7955179237	0	0	1			7
190613_01-02_600components-0170	22	0.0007516465	-6.60870912528943E-09	-0.0107056114	0.0109840962	0														650.0954292329	780.4023150916	195.5269591008	529.3386684738	0.6307845231	-3.3522125865	3.5004260123	0.7966014606	3	5	5	0	1.112479267	0.0292802166	4.585020216	1.1783646848	0.414979784	0	0	1			7
190613_01-02_600components-0171	22	0.0007516493	-6.37156453410502E-10	-0.0103589296	0.012057993	0														651.7037116384	780.7762886406	192.226343612	961.1680710858	0.6682955126	-3.6504375461	3.5522771189	0.7957628065	2	5	5	0	1.1116212282	0.0260872574	4.585020216	1.1713427687	0.414979784	0	0	1			7
190613_01-02_600components-0172	22	0.0007516464	-5.11006881708614E-09	-0.007516426	0.0139851502	0														649.7687220803	780.5401547733	189.7079525137	671.9922146706	0.6420489802	-3.8027605459	3.4355827596	0.795035353	3	5	5	0	1.1128086333	0.0285901895	4.585020216	1.1684937864	0.414979784	0	0	1			7
190613_01-02_600components-0173	22	0.0007516479	4.59001203827409E-09	-0.0102049373	0.012103409	0														650.529620586	781.3483251841	139.1022393553	549.7084612645	0.6481373607	-3.1188700108	4.5247932135	0.7930246752	2	5	5	0	1.1055093959	0.0263691807	4.585020216	1.1592874464	0.414979784	0	0	1			7
190613_01-02_600components-0174	22	0.0007516455	3.21052017585659E-09	-0.025451577	0.012998391	0														650.7231875477	779.7042173355	209.6683151218	284.0592825702	0.6177264575	-3.3734756055	3.1092323858	0.790321879	3	5	5	0	1.1154241406	0.0311987776	4.585020216	1.1756000447	0.414979784	0	0	1			7
190613_01-02_600components-0175	22	0.0007516467	3.91633877950121E-09	-0.0077417041	0.0082674539	0														650.5430046696	781.7085083199	270.4010235819	217.6378949065	0.6485553183	-3.7542597935	3.1207303865	0.7883495182	2	5	5	0	1.0944748083	0.0236476915	4.585020216	1.148154181	0.414979784	0	0	1			7
190613_01-02_600components-0176	22	0.0007516464	3.88600803851024E-09	-0.009766812	0.017100676	0														650.8367113827	780.8583686765	246.8166678003	474.9381038677	0.6367573605	-3.7467358944	3.2887504516	0.7867358571	2	5	5	0	1.097708175	0.0254272889	4.585020216	1.1539856312	0.414979784	0	0	1			7
190613_01-02_600components-0177	22	0.0007516471	-1.05092675455191E-09	-0.0118139549	0.0333372159	0														650.8296762087	780.2100529754	167.1064801979	1396.7319724624	0.6337325174	-5.1175542996	3.3988728971	0.7866433506	2	5	5	0	1.1205074668	0.0320203325	4.585020216	1.1695753806	0.414979784	0	0	1			7
190613_01-02_600components-0178	22	0.0007516493	4.26590417380763E-09	-0.0081727331	0.0114013652	0														649.9918809342	780.9756214066	100.3371252718	1044.5743026099	0.6424005663	-3.9790210724	4.558488056	0.7850696225	2	5	5	0	1.0953182706	0.0244200527	4.585020216	1.1481562639	0.414979784	0	0	1			7
190613_01-02_600components-0179	22	0.0007516494	-3.92133089576765E-09	-0.0169310164	0.0093303002	0														652.1491684954	780.3308460484	283.1942780819	417.7715337443	0.6355125884	-3.8275948846	3.4037212906	0.7774108232	2	5	5	0	1.0832528395	0.0218571818	4.585020216	1.132473422	0.414979784	0	0	1			7
190613_01-02_600components-0180	22	0.0007516461	0.000000003	-0.0196482421	0.0114759009	0														650.4627110641	780.3889358464	289.7414201044	448.7725012912	0.6175534067	-3.0742329478	4.2602479914	0.7735899968	2	5	5	0	1.1287882479	0.0356176991	4.585020216	1.1881245697	0.414979784	0	0	1			7
190613_01-02_600components-0181	22	0.0007516488	-5.72200882729141E-09	-0.0107300054	0.0149053226	0														650.5552712385	780.6370882464	279.83720224	263.2316937071	0.6261665694	-3.983158501	2.4377953468	0.7731842344	3	5	5	0	1.1106742664	0.0300512186	4.585020216	1.175677362	0.414979784	0	0	1			7
190613_01-02_600components-0182	22	0.0007516468	3.57551628464744E-09	-0.0088292343	0.0081775076	0														651.7934329272	780.4274177048	272.3109370692	214.2168141796	0.6096445729	-6.3289238798	4.0647032831	0.7644311294	3	5	5	0	1.0971130725	0.0272852398	4.585020216	1.1528501399	0.414979784	0	0	1			7
190613_01-02_600components-0183	22	0.000751646	0.000000005	-0.0086514705	0.0175617407	0														650.7021928709	780.4013828955	178.5759985174	679.053763747	0.5923138611	-4.3079997726	3.8378343702	0.7641798454	2	5	5	0	1.1290037221	0.0380911671	4.585020216	1.1912498091	0.414979784	0	0	1			7
190613_01-02_600components-0184	22	0.0007516483	2.63305386900025E-09	-0.0150512148	0.0123662283	0														649.5889920166	780.1709260858	249.7993601944	451.1362395825	0.6006137888	-4.343094256	3.0458808865	0.7636499978	3	5	5	0	1.0893672315	0.0257309565	4.585020216	1.1460987125	0.414979784	0	0	1			7
190613_01-02_600components-0185	22	0.0007516481	-6.9084801100204E-09	-0.009557206	0.0082413366	0														651.0812485033	781.0897596214	220.9515368648	309.3325470683	0.6089049075	-2.8878578179	3.2618784489	0.7620098664	2	5	5	0	1.1462446425	0.042066215	4.585020216	1.1972179613	0.414979784	0	0	1			7
190613_01-02_600components-0186	22	0.000751648	5.68920573542671E-09	-0.0109141043	0.0165089908	0														649.9936842289	780.1858040657	278.5926546907	783.1395385777	0.6068621252	-2.8990041928	3.7642007315	0.7617711066	2	5	5	0	1.0888339734	0.025241972	4.585020216	1.1444901347	0.414979784	0	0	1			7
190613_01-02_600components-0187	22	0.0007516464	4.81817179417682E-09	-0.0284062454	0.0097126832	0														651.4217759424	780.3987926348	342.8104356114	322.6444715312	0.6116680044	-2.9054357087	4.4213436598	0.760998904	4	5	5	0	1.0992586999	0.0277434006	4.585020216	1.1525680727	0.414979784	0	0	1			7
190613_01-02_600components-0188	22	0.0007516459	2.47642236329128E-09	-0.0139713607	0.0295523759	0														650.8677101006	780.293314969	272.7380739833	766.0643640241	0.5965702866	-3.7022091889	2.4798671476	0.7600126169	2	5	5	0	1.0998060843	0.0288569625	4.585020216	1.1559971389	0.414979784	0	0	1			7
190613_01-02_600components-0189	22	0.0007516479	-5.66583711452544E-09	-0.0107669126	0.00946574	0														650.5527811895	781.4296730131	271.9017176845	350.7460236352	0.6162281808	-4.1233417488	4.1441657613	0.7597039287	2	5	5	0	1.104123652	0.0287615272	4.585020216	1.1600012404	0.414979784	0	0	1			7
190613_01-02_600components-0190	22	0.0007516463	-2.76649840182026E-09	-0.008615301	0.0092256551	0														650.5738991803	780.8300524714	182.504791985	848.2223963507	0.6023062791	-3.0997813831	3.5635190853	0.7587527662	2	5	5	0	1.0687386047	0.0196274134	4.585020216	1.1286055957	0.414979784	0	0	1			7
190613_01-02_600components-0191	22	0.0007516466	2.05949934618767E-09	-0.0081779254	0.0118120251	0														650.2258855179	780.1694783518	176.4500620145	378.1478513917	0.6018758	-4.1704803341	3.0541140659	0.7551073278	2	5	5	0	1.1015570005	0.0290989151	4.585020216	1.1602252675	0.414979784	0	0	1			7
190613_01-02_600components-0192	22	0.0007516467	2.00764850716634E-10	-0.0152039321	0.0150932361	0														651.3557808438	780.44483202	201.0777044922	633.6484824879	0.625982962	-3.7137401298	2.7854294369	0.7548713329	3	5	5	0	1.1081097151	0.0286485186	4.585020216	1.1710825789	0.414979784	0	0	1			7
190613_01-02_600components-0193	22	0.0007516448	-2.21146124090048E-09	-0.0139262755	0.0127236522	0														650.40884866	780.9378359251	202.4324803613	520.82986983	0.6086250127	-3.7268110712	3.2626807782	0.7546849826	2	5	5	0	1.107025349	0.0311042642	4.585020216	1.1547011433	0.414979784	0	0	1			7
190613_01-02_600components-0194	22	0.000751648	7.14093911315087E-10	-0.0100424114	0.0106042565	0														650.919053732	781.6013026784	241.8123436428	296.7974983771	0.616622485	-4.9248307901	2.3423426075	0.7524397693	2	5	5	0	1.0839173305	0.0232951802	4.585020216	1.1409393931	0.414979784	0	0	1			7
190613_01-02_600components-0195	22	0.0007516498	3.86843646651092E-09	-0.0081673511	0.0111983938	0														651.5607430164	780.9016818301	218.8969706983	573.1626650294	0.6073079981	-4.0788802011	4.0235034929	0.7513099386	2	5	5	0	1.1226838389	0.0351996132	4.585020216	1.1705597322	0.414979784	0	0	1			7
190613_01-02_600components-0196	22	0.0007516484	2.11713745875702E-09	-0.0087044817	0.010507428	0														650.3435362978	780.5537909559	200.2877253624	557.4798785921	0.6070830314	-3.7863996742	3.8111156725	0.7500183311	2	5	5	0	1.0592505979	0.0169609999	4.585020216	1.1039546429	0.414979784	0	0	1			7
190613_01-02_600components-0197	22	0.00075165	-7.59245854071408E-09	-0.0106429927	0.017140642	0														651.6593596166	781.2215787119	209.362081934	853.3236338122	0.6160565431	-4.0887196937	3.337265049	0.749676783	2	5	5	0	1.1095313459	0.0308340629	4.585020216	1.1583056934	0.414979784	0	0	1			7
190613_01-02_600components-0198	22	0.0007516487	2.49375024833795E-09	-0.0212270152	0.012320113	0														650.6083760436	779.9146660712	195.2744755638	338.1966063396	0.5792473553	-3.1767280304	4.4806654805	0.7488578681	2	5	5	0	1.1376038649	0.0422492189	4.585020216	1.1965783303	0.414979784	0	0	1			7
190613_01-02_600components-0199	22	0.0007516471	4.19005081782287E-09	-0.0095474688	0.0082034292	0														651.3393966133	780.5251813627	202.2880809213	809.0985352052	0.5974675775	-3.0935540147	3.6608039962	0.7435738575	2	5	5	0	1.0577945173	0.0167307628	4.585020216	1.113285445	0.414979784	0	0	1			7
190613_01-02_600components-0200	22	0.0007516462	-5.37691835549357E-09	-0.008541071	0.0083082232	0														650.1506807907	780.2660517328	289.1666886663	152.3050204711	0.5731945998	-4.0896845904	2.8650650655	0.7429870125	4	5	5	0	1.0572562687	0.0178258239	4.585020216	1.1141644332	0.414979784	0	0	1			7
190613_01-02_600components-0201	22	0.0007516436	-4.92725288521902E-09	-0.0092255199	0.0118377383	0														650.495038581	780.1040318829	165.8581949469	517.8753794238	0.5808856701	-3.8765784678	2.6917146609	0.7423391513	2	5	5	0	1.0726423464	0.0222010944	4.585020216	1.1291714569	0.414979784	0	0	1			7
190613_01-02_600components-0202	22	0.0007516489	1.92688987287666E-10	-0.0156661374	0.0094774399	0														651.3081183118	780.5607549497	265.1776207723	257.1965830776	0.6010900809	-3.5463630699	4.167329936	0.7415384558	2	5	5	0	1.1220738289	0.0352862462	4.585020216	1.1750117499	0.414979784	0	0	1			7
190613_01-02_600components-0203	22	0.0007516461	5.17484981447376E-09	-0.0192783348	0.0266105096	0														658.1780299108	790.4382430759	516.8695934648	1306.0625977846	0.8628937386	-2.9188465495	3.3515013161	0.7399686797	2	5	5	1	1.2175756686	0.0319598278	4.2044820763	1.3009652373	0.7955179237	0	0	1			7
190613_01-02_600components-0204	22	0.0007516457	5.7682919879065E-09	-0.0342252792	0.0123892189	0														650.5627614803	780.4824154387	190.0386247559	385.8937973726	0.5914121938	-3.450400458	4.2695663868	0.7349106879	2	5	5	0	1.0836511932	0.0251766132	4.585020216	1.1276587259	0.414979784	0	0	1			7
